deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
pco,df-dam,pco-df-dam,Privy Council Office,Digital First Digital Assets Management,"Digital Assets Management (Digital First) - This work product involves investment in deploying a digital asset management system required to manage, document and retrieve our stakeholders multimedia products.","$1,245,601","February 1, 2018","February 1, 2018",1.6,277,8555-421-266,"June 9, 2016",0,0
pco,imit-map,pco-imit-map,Privy Council Office,IM/IT Map,"IM/IT Map - Enable PCO to address the recommendations of the internal IT Manag!3ment action plan (from 2013). Includes the development and
 enhancement related to governance, project management, operational lorocedures new business orocesses and securitv oractice.","$1,000,000","March 1, 2018","March 1, 2018",1.7,278,8555-421-266,"June 9, 2016",0,0
pco,qpcs-im,pco-qpcs-im,Privy Council Office,Question Period Cards Solution Information Management,"Collaboration and Information M nagement - To address the technology
 and related business process heeds for effective, efficient and just-in-time collaboration in support of the Question Period Cards Solution and the IM collaborative environment.","$2,715,798","September 1, 2018","September 1, 2018",2.2,279,8555-421-266,"June 9, 2016",0,0
pco,ecms,pco-ecms,Privy Council Office,Enterprise Case Management System,Case Management - The objective of this project is to develop an Enterprise Case management system that will enable the development of case workflows and facilitate collaboration for GIC and Senate Appointments; replace existing legacy services as part of the sustainability plan and enable agile solution delivery for future requirements,"$2,413,969","March 1, 2019","March 1, 2019",2.7,280,8555-421-266,"June 9, 2016",0,0
pco,df-bi,pco-df-bi,Privy Council Office,Digital First Business Intelligence,"Business Intelligence (Digital First) - The objective of this project is to implement a Business Intelligence solution, to create, analyze and disseminate reports and analytical information. This solution will facilitate executive decision-making; providing just-in-time access to pertinent information as required.","$3,159,389","September 1, 2018","September 1, 2018",2.2,281,8555-421-266,"June 9, 2016",0,0
pco,df-pm-web,pco-df-pm-web,Privy Council Office,Digital First Prime Minister Web Modernization,"Prime Minister Web Modernization (Digital First) - The objective of this project is to develop/modernize PCO's web function to support: The PM's agenda for an open, interactive and transparent government; The Minister of Youth's requirement for an online presence (web and social media);
 The Business orocess for senate annointments","$1,587,458","April 1, 2017","April 1, 2017",0.8,282,8555-421-266,"June 9, 2016",0,0
pco,ccm-enterprise,pco-ccm-enterprise,Privy Council Office,Executive Communications System for Correspondence Management,"Executive/Cabinet Correspondence Management - The objective of this
 project is to replace the legacy correspondence management tool (WebCIMS), and the Prime Minister Email Correspondence system with an
 integrated and scalable Executive Communications System called CCM Enterorise.","$2,108,169","March 1, 2019","March 1, 2019",2.7,283,8555-421-266,"June 9, 2016",0,0
pco,e-cabinet,pco-e-cabinet,Privy Council Office,e-Cabinet Management and Communication of Cabinet Documents,"E-Cabinet - The establishment of e-Cabinet to facilitate the management and
 communication of Cabinet documents in digital form.","$14,034,766","March 1, 2018","March 1, 2018",1.7,284,8555-421-266,"June 9, 2016",1,0
pco,langevin-security,pco-langevin-security,Privy Council Office,Langevin Security Upgrade,Security Langevin Upgrade - Upgrade the legacy card access control (Tap & PIN) and video surveillance systems across PCO,"$7,140,000","March 1, 2019","March 1, 2019",2.7,285,8555-421-266,"June 9, 2016",0,0
pco,ts-outsourcing,pco-ts-outsourcing,Privy Council Office,Top Secret Outsourcing Management,TS Outsourcing - Establish a service arrangement with key security partners for management of Top Secret infrastructure (transition services),"$1,148,700","March 1, 2017","March 1, 2017",0.7,286,8555-421-266,"June 9, 2016",0,0
cbsa,biometric-expansion,cbsa-biometric-expansion,Canada Border Services Agency,Biometrics Expansion,"Biometric Expansion - led by Immigration, Refugees and Citizenship Canada (IRCC)
 Building upon the Temporary Resident Biometrics Program (TRBP) introduced in 2013, the Biometrics Expansion Project will further address identity management challenges. The expansion project comprises of the development and implementation of four main components for the CBSA:
 • Expansion of Biometrics capture and storage
 • Generic Passage Flow which defines the traveller pas.sage processing zones and associated functions
 • Information sharing such as the Criminal Removal Information Sharing function, with the other Four Country Conference partners (U.S. Australia, New Zealand, and Great Britain)
 • Service Oriented Architecture is a foundational platform on which the above systems and other business functions will rely on for calls/responses to/from other business or operational functions","$65,800,000","March 31, 2019","March 31, 2019",2.8,287,8555-421-266,"June 9, 2016",1,0
cbsa,cas,cbsa-cas,Canada Border Services Agency,Corporate Accounting System Project System,"CAS Project System (PS)
 The implementation of Corporate Accounting System (CAS) Project System (PS) will enable improved and standardized project financial management through the integration of purchasing, payments, and timesheets data to a Work Breakdown Structure Element (WBSE) in
 r.11c","$3,723,293","May 7, 2016","May 7, 2016",-0.1,288,8555-421-266,"June 9, 2016",0,0
cbsa,carm,cbsa-carm,Canada Border Services Agency,CBSA Accounts Revenue Management (CARM),"CBSA Accounts Revenue Management (CARM)
 The CARM Project will modernize and streamline CBSA trade processes and revenue·management by:
 • Introducing the ability to identify and track commercial clients by their Government of Canada business number;
 • Providing commercial clients with online program registration, account management, and payment abilities;
 • Replacing, integrating, and/or automating current revenue management
 and assessment IM/IT systems; and
 • Modernizing trade and revenue management processes through","$371,502,595","March 31, 2020","March 31, 2020",3.8,289,8555-421-266,"June 9, 2016",1,1
cbsa,edrms,cbsa-edrms,Canada Border Services Agency,Electronic Document and Records Management System,"Electronic Document and Records Management System (eDRMS) The purpose of the eDRMS Project is to move CBSA unstructured information that currently resides across a number of unmanaged/partially managed paper and electronic repositories into a
 ..,,..,1 r,:,ntr<>I r<>nncoilnrv","$6,200,000","July 20, 2016","July 20, 2016",0.1,290,8555-421-266,"June 9, 2016",0,0
cbsa,eti,cbsa-eti,Canada Border Services Agency,Email Transformation Initiative,"Email Transformation Initiative (ETI) - led by Shared Services Canada (SSC)
 The Email Transformation Initiative (ETI) will consolidate and modernize
 Shared Services Canada (SSC) mandated email services (GCMail) to reduce costs, increase security, and enhance program delivery to","$1,400,000","June 30, 2016","June 30, 2016",0.1,291,8555-421-266,"June 9, 2016",0,0
cbsa,e-manifest,cbsa-e-manifest,Canada Border Services Agency,eManifest,"eManifest
 eManifest is a major transformative initiative and part of the overall measures the Government of Canada is putting in place to enhance the safety and security of Canadians and international trade while streamliningcross-border processes. When fully implemented, eManifest will require carriers, freight forwarders, and importers in all modes of transportation to electronically transmit Advance Commercial
 Information (ACI) to the CBSA within prescribed mode-specific time frames.","$415,109,292","March 31, 2017","March 31, 2017",0.8,292,8555-421-266,"June 9, 2016",1,1
