deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
nrcan,hybrid-workplace,nrcan-hybrid-workplace,Natural Resources Canada,580/588 Booth Street Hybrid Workplace,"A post pandemic hybrid work model to create a modern workplace that puts employee experience and quality of service at the core as well as reetooling of work environments to encourage collaboration, using technology in smarter ways.",3000000,2023-03-31,2022/23 Q4,0.9,329,8530-441-13-505,"April 25, 2022",0,0
nrcan,it-soc,nrcan-it-soc,Natural Resources Canada,Information Technology Security Operations - Security Operations Center,"To enable the Government's ability to carry out its key businesses, protect its critical assets, and safeguard its intellectual property during a time when the scale and global rise of cyber security threats and incidents, present a significant challenge, NRCan has a need to establish an astute cyber security practice to ensure operational governance, policies, tools and technologies and other measures are in place to support the prevention, detection, response and recovery of impacted applications and infrastructure, citical for NRCan business continuity and service delivery.",2323369,2023-03-31,2022/23 Q4,0.9,330,8530-441-13-505,"April 25, 2022",0,0
nrcan,mygchr,nrcan-mygchr,Natural Resources Canada,MyGCHR 9.1 Onboarding,"To onboard a centralized system management support called MyGCHR - where responsibility for, and ownership of the application are transitioned from NRCan to Public Services and Procurement Canada's MyGCHR unit that will provide system support and maintenance, including operating ongoing business support structure.",4585250,2022-06-30,2022/23 Q1,0.2,331,8530-441-13-505,"April 25, 2022",0,0
nrcan,oerd-gc,nrcan-oerd-gc,Natural Resources Canada,Office of Energy Research and Development Corporate Resource Management Grants and Contributions Solution,"A Cloud based solution focused on designing the backend first, with out-of-the-box functionality and limited nonproprietary customization. A portal solution that is agile enough to create and edit forms dynamically (by the sector itself) and make them available to proponents, as required by the Program area.",1050000,2023-03-31,2022/23 Q4,0.9,332,8530-441-13-505,"April 25, 2022",0,0
nrcan,fgp-cloud-2,nrcan-fgp-cloud-2,Natural Resources Canada,Enable Core Federal Geospatial Platform Technology Transition,"The Federal Geospatial Platform (FGP) is transitioning to the cloud. It's legacy catalogue system is limited when storing metadata and needs to be modernized to enhance storage and complexity of information and enhance and improve the quality of searches and discovery capabilities for users on the web. There is a need to develop capacities to implement performance measures to ensure that new, enhanced, modernized systems deliver a web platform that keeps up with international trends, standards, and practices. At present NRCan’s solutions for web analytics and reporting on the FGP’s web presence are built on older systems on HTML pages using on premise scripts and databases.",1198090,2023-03-31,2022/23 Q4,0.9,333,8530-441-13-505,"April 25, 2022",0,0
nrcan,essb-im,nrcan-essb-im,Natural Resources Canada,Digitization of Explosive Safety and Security Branch (ESSB) business files/records/folders,Convert essential/critical and required explosives regulatory information assets into an electronic format for easy accessibility. This enhancement would be achieved through new electronic tools and procedures for converting the current paper-based document archives to a digital format allowing ESSB to more effectively manage Protected B information maintained under their regulatory mandate and meet the handling of Government of Canada official documents/records management rules for the retention/disposition of information.,2000000,2023-03-31,2022/23 Q4,0.9,334,8530-441-13-505,"April 25, 2022",0,0
nrcan,ems-interop,nrcan-ems-interop,Natural Resources Canada,Emergency Management Strategy - Development and Implementation of national framework,"The development and implementation of an information management/information technology platform will provide national wildland fire information in support of wildland fire preparedness and response, scientific investigation, national reporting and situational awareness. The platform will seamlessly produce, manage and share information on wildland fire across Canadian jurisdictions using open standards and interoperability, through a modernized and enhanced Canadian Wildland Fire Information System, ensuring that information and tools are available for evidence-based decisions around risk mitigation and emergency response.",3650000,2023-03-31,2022/23 Q4,0.9,335,8530-441-13-505,"April 25, 2022",0,0
nrcan,essb-mod,nrcan-essb-mod,Natural Resources Canada,Electronic Licence Management System Modernization,"Support for the back-end of Explosive Safety and Security Branch's current electronic Licence Management System will no longer be available following the retirement of Internet Explorer. Modernization of the current electronic Licence Management System will ensure continuation of the Explosives Program and its regulatory processes, stakeholder colloborations and the Single Window Initiative with the Canada Border Services Agency.",2000000,2024-03-31,2023/24 Q4,1.9,336,8530-441-13-505,"April 25, 2022",0,0
nrcan,ems-cwfis,nrcan-ems-cwfis,Natural Resources Canada,Emergency Management Strategy - Canadian Wildland Fire Information Framework,"The development and implementation of an information management/information technology platform will provide national wildland fire information in support of wildland fire preparedness and response, scientific investigation, national reporting and situational awareness. The platform will seamlessly produce, manage and share information on wildland fire across Canadian jurisdictions using open standards and interoperability, through a modernized and enhanced Canadian Wildland Fire Information System, ensuring that information and tools are available for evidence-based decisions around risk mitigation and emergency response.",6925000,2024-03-31,2023/24 Q4,1.9,337,8530-441-13-505,"April 25, 2022",0,0
nrcan,fgp-web,nrcan-fgp-web,Natural Resources Canada,Federal GeoSpatial Platform Web Renewal Presence,"The modernization of the Federal Geospatial Platform is entering phase 2 of its development. The initial development consisted of creating GEO.CA. This phase will transition legacy backend technology to cloud first systems that utilize microservices powered Application Programming Interfaces to fuel the search and discovery of geospatial content. With the advancement of this next generation catalog, NRCan is able to onboard the Canadian Geospatial Data Infrastructure tools and context to ensure that the results of international and crossjurisdictional geospatial research and activities are easily accessible to international/domestic project partners, municipal/provincial/federal counterparts, academia, and Indigenous communities.",1500000,2024-03-31,2023/24 Q4,1.9,338,8530-441-13-505,"April 25, 2022",0,0
nrcan,datahub,nrcan-datahub,Natural Resources Canada,"NRCan DataHub, Infrastructure & Tools","DataHub is the Enterprise Data Platform solution to address departmental requirements for data management, storage and data access that will support the department in a standardized and secure manner, while aligned to the NRCan Data Strategy, and the Treasury Board of Canada Secretariat Policy on Service and Digital.",4500000,2024-03-31,2023/24 Q4,1.9,339,8530-441-13-505,"April 25, 2022",0,0
nrcan,pcsp-db-mod,nrcan-pcsp-db-mod,Natural Resources Canada,The Polar Continental Shelf Program Database Modernization,"The Polar Continental Shelf Program (PCSP) requires a functional tool to manage all of the program requirements, and is looking to modernize its database and integrate communications with its other products, including the online client portal, warehousing and financial tracking. A recent joint audit and evaluation has recommended that PCSP improve or replace its proprietary logistics and financial systems/tools with commercial solutions that better support integrated and reliable financial reporting, cash management, invoice management and related financial analysis.",1000000,2023-06-30,2023/24 Q1,1.2,340,8530-441-13-505,"April 25, 2022",0,0
